technology,plant_id,generator_id,capacity_mw,capacity_mwh,nameplate_capacity_mw,winter_capacity_mw,operating_year,retirement_year,historical_capacity_factor,heat_rate_mmbtu_mwh,vom_per_mwh,fom_per_mwyr
Petroleum Liquids,65544,NMF12,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65544,NMF13,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65544,NMF14,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65544,NMF15,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65544,NMF2,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65544,NMF3,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65544,NMF4,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65544,NMF5,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65544,NMF6,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65544,NMF7,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65544,NMF8,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65544,NMF9,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65573,RR1,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65573,RR10,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65573,RR11,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65573,RR12,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65573,RR13,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65573,RR14,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65573,RR15,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65573,RR2,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65573,RR3,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65573,RR4,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65573,RR5,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65573,RR6,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65573,RR7,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65573,RR8,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65573,RR9,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65574,SR1,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65574,SR10,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65574,SR11,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65574,SR12,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65574,SR13,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65574,SR14,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65574,SR15,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65574,SR2,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65574,SR3,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65574,SR4,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65574,SR5,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65574,SR6,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65574,SR7,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65574,SR8,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65574,SR9,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65575,SW1,0.5,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Petroleum Liquids,65575,SW10,0.5,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Onshore Wind Turbine,65546,WINER,301.0,,301.0,301.0,2023,2053,0.279,,0.0,13321.0
Batteries,67867,LIB2,65.0,188.5,65.0,65.0,2025,2040,0.85,,0.0,12544.0
Solar Photovoltaic,65571,VH600,0.9,,1.0,0.6,2022,2052,0.0,,0.0,7714.0
Solar Photovoltaic,65571,VH700,1.0,,1.1,0.7,2022,2052,0.0,,0.0,7714.0
Solar Photovoltaic,65571,VH750,0.8,,0.8,0.6,2022,2052,0.0,,0.0,7714.0
Petroleum Liquids,65575,SW11,0.5,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Petroleum Liquids,65575,SW12,0.5,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Petroleum Liquids,65575,SW13,0.5,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Petroleum Liquids,65575,SW14,0.5,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Petroleum Liquids,65575,SW15,0.5,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Petroleum Liquids,65575,SW2,0.5,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Petroleum Liquids,65575,SW3,0.5,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Petroleum Liquids,65575,SW4,0.5,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Petroleum Liquids,65575,SW5,0.5,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Petroleum Liquids,65575,SW6,0.5,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Petroleum Liquids,65575,SW7,0.5,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Petroleum Liquids,65575,SW8,0.5,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Petroleum Liquids,65575,SW9,0.5,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Petroleum Liquids,65576,STG1,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65576,STG10,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65576,STG11,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65576,STG12,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65576,STG13,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65576,STG14,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65576,STG15,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65576,STG2,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65576,STG3,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65576,STG4,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65576,STG5,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65576,STG6,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65576,STG7,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65576,STG8,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65576,STG9,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65578,TWD1,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65578,TWD10,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65578,TWD11,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65578,TWD12,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65578,TWD13,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65578,TWD14,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65578,TWD15,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65578,TWD2,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65578,TWD3,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65578,TWD4,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65578,TWD5,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65578,TWD6,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65578,TWD7,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65578,TWD8,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65578,TWD9,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65579,VQ1,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65579,VQ10,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65579,VQ11,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65579,VQ12,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65579,VQ13,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65579,VQ14,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65579,VQ15,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65579,VQ2,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65579,VQ3,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65579,VQ4,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65579,VQ5,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65579,VQ6,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65579,VQ7,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65579,VQ8,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65579,VQ9,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65580,VC1,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65580,VC10,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65580,VC11,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65580,VC12,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65580,VC13,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65580,VC14,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65580,VC15,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65580,VC2,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65580,VC3,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65580,VC4,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65580,VC5,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65580,VC6,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65580,VC7,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65580,VC8,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65580,VC9,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65581,WSI1,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65581,WSI10,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65581,WSI11,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65581,WSI12,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65581,WSI13,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65581,WSI14,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65581,WSI15,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65581,WSI2,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65581,WSI3,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65581,WSI4,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65581,WSI5,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65581,WSI6,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65581,WSI7,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65581,WSI8,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65581,WSI9,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Solar Photovoltaic,65631,PSGAH,250.0,,250.0,250.0,2022,2052,0.212,,0.0,7714.0
Solar Photovoltaic,65644,LUMII,321.0,,326.6,321.0,2024,2054,0.176,,0.0,7714.0
Solar Photovoltaic,65645,LUMIN,320.0,,326.6,320.0,2024,2054,0.176,,0.0,7714.0
Solar Photovoltaic,65654,TSN1,252.0,,252.0,252.0,2023,2053,0.179,,0.0,7714.0
Batteries,65831,LNSTR,4.2669,4.2669,4.2669,4.2669,2022,2037,0.0,,0.0,12544.0
Batteries,65831,LNSTR,5.2371,5.2371,5.2371,5.2371,2022,2037,0.0,,0.0,12544.0
Batteries,65831,LNSTR,0.396,0.396,0.396,0.396,2022,2037,0.0,,0.0,12544.0
Solar Photovoltaic,65660,TSN2,200.0,,200.0,200.0,2024,2054,0.179,,0.0,7714.0
Solar Photovoltaic,65661,NEB1,135.0,,135.0,135.0,2022,2052,0.228,,0.0,7714.0
Solar Photovoltaic,65662,VAN1,45.0,,45.0,45.0,2022,2052,0.244,,0.0,7714.0
Batteries,67083,LBBES,174.0,407.4,174.0,174.0,2024,2039,0.85,,0.0,12544.0
Batteries,64315,LOOP,9.9,9.9,9.9,9.9,2021,2036,0.0,,0.0,12544.0
Batteries,64316,LOPE,9.9,9.9,9.9,9.9,2022,2037,0.0,,0.0,12544.0
Batteries,68496,LOWR1,60.0,174.0,60.0,60.0,2025,2040,,,,
Batteries,66789,LUFKS,0.396,0.396,0.396,0.396,2024,2039,0.85,,0.0,12544.0
Batteries,66789,LUFKS,4.2669,4.2669,4.2669,4.2669,2024,2039,0.85,,0.0,12544.0
Batteries,66789,LUFKS,5.2371,5.2371,5.2371,5.2371,2024,2039,0.85,,0.0,12544.0
Batteries,65644,LU2BA,160.0,464.0,160.0,160.0,2024,2039,0.85,,0.0,12544.0
Batteries,65645,LU1BA,160.0,464.0,160.0,160.0,2024,2039,0.85,,0.0,12544.0
Batteries,63757,MAD01,100.0,100.0,100.0,100.0,2023,2042,0.85,,0.0,12544.0
Batteries,64298,MANGO,9.9,9.9,9.9,9.9,2020,2035,0.0,,0.0,12544.0
Batteries,67494,MLNDB,5.2668,5.2668,5.2668,5.2668,2024,2039,0.85,,0.0,12544.0
Onshore Wind Turbine,65760,ELSAU,301.0,,301.0,301.0,2024,2054,0.279,,0.0,13321.0
Solar Photovoltaic,65762,SWACO,400.0,,400.0,400.0,2024,2054,0.176,,0.0,7714.0
Onshore Wind Turbine,65763,WYOUN,500.0,,500.0,500.0,2022,2052,0.349,,0.0,13321.0
Batteries,67494,MLNDB,4.2966,4.2966,4.2966,4.2966,2024,2039,0.85,,0.0,12544.0
Onshore Wind Turbine,65790,CGWIN,196.8,,196.8,196.8,2023,2053,0.279,,0.0,13321.0
Solar Photovoltaic,65793,CVS,159.8,,172.8,159.8,2023,2053,0.176,,0.0,7714.0
Batteries,67494,MLNDB,0.3366,0.3366,0.3366,0.3366,2024,2039,0.85,,0.0,12544.0
Solar Photovoltaic,65822,CRAS0,225.0,,225.0,225.0,2025,2055,0.176,,0.0,7714.0
Batteries,68581,MTB,200.0,580.0,200.0,200.0,2025,2040,,,,
Batteries,66897,MIDBA,50.0,145.0,50.0,50.0,2025,2040,0.85,,0.0,12544.0
Batteries,65842,CFCBS,393.3597309,1573.4389236,393.3782298,393.3597309,2026,2056,0.85,,0.0,12544.0
Solar Photovoltaic,65842,CFCPV,393.3597309,,393.3782298,393.3597309,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,65844,FCSPV,167.3,,167.3,167.3,2026,2056,0.176,,0.0,7714.0
Batteries,65847,ELDBS,131.1199103,524.4796412,131.1260766,131.1199103,2026,2056,0.85,,0.0,12544.0
Solar Photovoltaic,65847,ELDPV,131.1199103,,131.1260766,131.1199103,2026,2056,0.176,,0.0,9730.0
Batteries,65849,ORIBS,39.99157265,159.9662906,39.99345336,39.99157265,2025,2055,0.85,,0.0,12544.0
Solar Photovoltaic,65849,ORIPV,180.0,,180.0,180.0,2025,2055,0.176,,0.0,9730.0
Batteries,65852,LUNBS,407.3895613,1629.5582452,407.40872,407.3895613,2026,2056,0.85,,0.0,12544.0
Solar Photovoltaic,65852,LUNPV,404.5704833,,404.5895094,404.5704833,2026,2056,0.176,,0.0,9730.0
Batteries,65855,TE1BS,274.0406126,1096.1624504,274.0535001,274.0406126,2026,2056,0.85,,0.0,12544.0
Solar Photovoltaic,65855,TE1PV,548.6057048,,548.6315045,548.6057048,2026,2056,0.176,,0.0,9730.0
Batteries,66788,MNWLE,0.396,0.396,0.396,0.396,2024,2039,0.85,,0.0,12544.0
Batteries,66788,MNWLE,4.2669,4.2669,4.2669,4.2669,2024,2039,0.85,,0.0,12544.0
Batteries,66788,MNWLE,5.2371,5.2371,5.2371,5.2371,2024,2039,0.85,,0.0,12544.0
Solar Photovoltaic,65891,TALPV,131.0,,131.0,131.0,2025,2055,0.176,,0.0,9730.0
Batteries,65893,OCIES,170.4558834,681.8235336,170.4638996,170.4558834,2025,2055,0.85,,0.0,12544.0
Solar Photovoltaic,65893,OCIRO,170.4558834,,170.4638996,170.4558834,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,65894,OCISS,210.0,,210.0,210.0,2025,2055,0.176,,0.0,7714.0
Batteries,65932,PEEL2,32.77997758,131.11991032,32.78151915,32.77997758,2026,2056,0.85,,0.0,12544.0
Solar Photovoltaic,65937,PORTR,245.0,,245.0,245.0,2024,2054,0.176,,0.0,7714.0
Solar Photovoltaic,65947,TB,196.3,,196.3,196.3,2024,2054,0.176,,0.0,7714.0
Solar Photovoltaic,65973,GCS,201.9,,201.9,201.9,2026,2056,0.176,,0.0,9730.0
Batteries,65975,TXSD2,118.0079193,472.0316772,118.0134689,118.0079193,2026,2056,0.85,,0.0,12544.0
Solar Photovoltaic,65975,TXST1,136.0,,136.0,136.0,2024,2054,0.176,,0.0,9730.0
Solar Photovoltaic,65979,PSPV,300.0,,300.0,300.0,2025,2055,0.176,,0.0,9730.0
Batteries,68084,MLB,200.0,580.0,200.0,200.0,2027,2042,,,,
Solar Photovoltaic,65981,TXSD1,100.0,,100.0,100.0,2024,2054,0.176,,0.0,9730.0
Batteries,65981,TXSD2,19.66798655,78.6719462,19.66891149,19.66798655,2026,2056,0.85,,0.0,12544.0
Solar Photovoltaic,65998,TNS1,238.8,,238.8,238.8,2024,2054,0.176,,0.0,9730.0
Batteries,66913,MYRST,150.0,435.0,150.0,150.0,2024,2039,0.85,,0.0,12544.0
Solar Photovoltaic,66046,BRZ01,200.0,,200.0,200.0,2022,2052,0.237,,0.0,9730.0
Onshore Wind Turbine,66123,PSW1,163.2,,163.2,163.2,2024,2054,0.279,,0.0,14250.0
Solar Photovoltaic,66137,41195,160.0,,160.0,160.0,2024,2054,0.176,,0.0,9730.0
Solar Photovoltaic,66157,GEN1,350.0,,350.0,350.0,2024,2054,0.176,,0.0,9730.0
Solar Photovoltaic,66168,GEN01,240.0,,240.0,240.0,2024,2054,0.176,,0.0,9730.0
Batteries,66216,BESS,65.55995516,262.23982064,65.5630383,65.55995516,2026,2056,0.85,,0.0,12544.0
Solar Photovoltaic,66216,SOL,131.1199103,,131.1260766,131.1199103,2026,2056,0.176,,0.0,9730.0
Batteries,65271,NBSTG,125.0,125.0,125.0,125.0,2022,2037,0.0,,0.0,17250.0
Solar Photovoltaic,66262,SAREN,200.0,,202.8,200.0,2024,2054,0.176,,0.0,9730.0
Batteries,64317,NF,100.0,110.0,100.0,100.0,2021,2036,0.001,,0.0,12544.0
Batteries,56961,BATT,35.64,13.464,35.64,35.64,2012,2027,0.001,,5.011,2394.0
Batteries,56961,BATT,0.36,0.136,0.36,0.36,2012,2027,0.001,,5.011,2394.0
Batteries,61362,ECBS,2.0,5.8,2.0,2.0,2017,2032,0.0,,0.0,12544.0
Batteries,65590,OCTNS,125.0,362.5,125.0,125.0,2028,2043,,,,
Batteries,64294,ODSA,9.9,9.9,9.9,9.9,2020,2035,0.0,,0.0,12544.0
Batteries,68365,8681,250.0,725.0,250.0,250.0,2026,2041,,,,
Solar Photovoltaic,66306,UVPV1,150.0,,150.0,150.0,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,66310,CT1PV,40.2567,,40.2567,40.2567,2022,2052,0.208,,0.0,9730.0
Solar Photovoltaic,66310,CT1PV,15.3042,,15.3042,15.3042,2022,2052,0.208,,0.0,9730.0
Solar Photovoltaic,66310,CT1PV,55.3391,,55.3391,55.3391,2022,2052,0.208,,0.0,9730.0
Onshore Wind Turbine,66321,KC1,184.0,,184.0,184.0,2022,2052,0.343,,0.0,14250.0
Onshore Wind Turbine,66323,KC2,209.0,,209.0,209.0,2022,2052,0.346,,0.0,14250.0
Solar Photovoltaic,66324,FILES,145.0,,157.5,145.0,2023,2053,0.176,,0.0,9730.0
Batteries,65832,OLNEY,4.2669,4.2669,4.2669,4.2669,2023,2038,0.85,,0.0,12544.0
Batteries,65832,OLNEY,0.396,0.396,0.396,0.396,2023,2038,0.85,,0.0,12544.0
Batteries,65832,OLNEY,5.2371,5.2371,5.2371,5.2371,2023,2038,0.85,,0.0,12544.0
Natural Gas Internal Combustion Engine,66335,G1,18.0,,18.0,18.0,2025,2080,0.924,9.142,0.53,2960.0
Natural Gas Internal Combustion Engine,66335,G10,18.0,,18.0,18.0,2025,2080,0.924,9.142,0.53,2960.0
Natural Gas Internal Combustion Engine,66335,G2,18.0,,18.0,18.0,2025,2080,0.924,9.142,0.53,2960.0
Natural Gas Internal Combustion Engine,66335,G3,18.0,,18.0,18.0,2025,2080,0.924,9.142,0.53,2960.0
Natural Gas Internal Combustion Engine,66335,G4,18.0,,18.0,18.0,2025,2080,0.924,9.142,0.53,2960.0
Natural Gas Internal Combustion Engine,66335,G5,18.0,,18.0,18.0,2025,2080,0.924,9.142,0.53,2960.0
Natural Gas Internal Combustion Engine,66335,G6,18.0,,18.0,18.0,2025,2080,0.924,9.142,0.53,2960.0
Natural Gas Internal Combustion Engine,66335,G7,18.0,,18.0,18.0,2025,2080,0.924,9.142,0.53,2960.0
Natural Gas Internal Combustion Engine,66335,G8,18.0,,18.0,18.0,2025,2080,0.924,9.142,0.53,2960.0
Natural Gas Internal Combustion Engine,66335,G9,18.0,,18.0,18.0,2025,2080,0.924,9.142,0.53,2960.0
Batteries,66341,EGSB,40.31937242,161.27748968,36.1252341,40.31937242,2025,2055,0.85,,0.0,12544.0
Solar Photovoltaic,66341,EGSS,98.33993274,,72.18490517,98.33993274,2025,2055,0.176,,0.0,9730.0
Batteries,66342,GAIAB,50.35004556,201.40018224,50.35241342,50.35004556,2025,2055,0.85,,0.0,12544.0
Solar Photovoltaic,66342,GAIAS,100.1100515,,100.1147595,100.1100515,2025,2055,0.176,,0.0,9730.0
Batteries,66390,GDYES,33.0422174,132.1688696,33.0437713,33.0422174,2025,2055,0.85,,0.0,12544.0
Solar Photovoltaic,66390,GDYPV,112.566443,,112.5717368,112.566443,2025,2055,0.176,,0.0,9730.0
Solar Photovoltaic,66396,NDUAH,103.4,,103.4,103.4,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,66397,TOKIO,158.1,,175.0,122.3,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,66399,OCILS,100.0,,100.0,100.0,2025,2055,0.176,,0.0,9730.0
Batteries,66401,OHLBS,131.1199103,524.4796412,131.1260766,131.1199103,2026,2056,0.85,,0.0,12544.0
Solar Photovoltaic,66401,OHLPV,131.1199103,,131.1260766,131.1199103,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,66410,375,100.0,,100.0,100.0,2023,2053,0.176,,0.0,9730.0
Solar Photovoltaic,66420,FWSOL,320.0,,355.4,320.0,2023,2053,0.176,,0.0,9730.0
Solar Photovoltaic,66421,GRS13,236.2,,236.2,236.2,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,66471,EIFEL,240.0,,240.0,240.0,2023,2053,0.176,,0.0,9730.0
Solar Photovoltaic,66493,DVS,121.3,,121.3,121.3,2026,2056,0.176,,0.0,9730.0
Batteries,66784,PAULN,5.2371,5.2371,5.2371,5.2371,2024,2039,0.85,,0.0,12544.0
Batteries,66784,PAULN,4.2669,4.2669,4.2669,4.2669,2024,2039,0.85,,0.0,12544.0
Batteries,66784,PAULN,0.396,0.396,0.396,0.396,2024,2039,0.85,,0.0,12544.0
Batteries,67493,PAVLV,0.3366,0.3366,0.3366,0.3366,2024,2039,0.85,,0.0,12544.0
Batteries,67493,PAVLV,5.2668,5.2668,5.2668,5.2668,2024,2039,0.85,,0.0,12544.0
Batteries,67493,PAVLV,4.2966,4.2966,4.2966,4.2966,2024,2039,0.85,,0.0,12544.0
Batteries,65492,PAVO,175.0,175.0,175.0,175.0,2024,2039,0.85,,0.0,12544.0
Solar Photovoltaic,66516,19500,2.3,,2.3,2.3,2024,2054,0.176,,0.0,9730.0
Solar Photovoltaic,66517,19344,1.9,,1.9,1.9,2024,2054,0.176,,0.0,9730.0
Solar Photovoltaic,66519,19503,2.4,,2.4,2.4,2024,2054,0.176,,0.0,9730.0
